"station_id","terminal_id","x_lon","y_lat","address","postcode","place","area","docks","first_hire","last_hire","is_active","hires_started","duration_started","hires_ended","duration_ended","hires_self","duration_self","hires_started_noself","duration_started_noself","hires_ended_noself","duration_ended_noself","OA","LSOA","MSOA","LAD","WARD","PCON","PCS","PCD","PCA"
322,"003502",-0.073955,51.526293,"Rochelle School, London E2 7ES, UK","E2  7LA","Palissy Street","Shoreditch",26,20120104,20170919,1,47679,1120,43794,1290,1215,3249,46464,1064,42579,1234,"E00021714","E01004315","E02000869","E09000030","","","E2  7","E2","E"
323,"003501",-0.083067,51.523196,"80 Clifton St, London EC2A, UK","EC2A4RJ","Clifton Street","Shoreditch",24,20120104,20170919,1,47664,858,50648,845,597,1925,47067,844,50051,832,"E00008834","E01033708","E02000371","E09000012","","","EC2A4","EC2A","EC"
324,"001200",-0.101384,51.49652,"Ontario St, London SE1 6LN, UK","SE1 6LN","Ontario Street","Elephant & Castle",15,20120104,20170919,1,73615,1120,76705,1130,1101,3786,72514,1080,75604,1092,"E00019801","E01003932","E02006802","E09000028","","","SE1 6","SE1","SE"
325,"001158",-0.129697,51.509087,"London WC2H, UK","WC2H7HG","St. Martin's Street","West End",18,20120104,20170919,1,59202,1485,69472,1633,1320,2651,57882,1459,68152,1613,"E00023929","E01004734","E02000977","E09000033","","","WC2H7","WC2H","WC"
326,"001131",-0.099981,51.532661,"242 Graham St, London E8 1BP, UK","N1  8LB","Graham Street","Angel",25,20120104,20170919,1,121664,1147,101385,1292,3085,2975,118579,1100,98300,1239,"E00013965","E01002802","E02000573","E09000019","","","N1  8","N1","N"
327,"001128",-0.085603,51.53095,"43-55 New N Rd, London N1, UK","N1  6JE","New North Road 1","Hoxton",22,20120104,20170919,1,26783,1230,16866,1165,394,3882,26389,1191,16472,1100,"E00008900","E01033709","E02000371","E09000012","","","N1  6","N1","N"
328,"002641",-0.086016,51.53114,"47 New N Rd, London N1 7QS, UK","N1  6TL","New North Road 2","Hoxton",22,20120104,20170919,1,41240,1010,33870,1089,612,2894,40628,981,33258,1056,"E00008900","E01033709","E02000371","E09000012","","","N1  6","N1","N"
329,"002636",-0.160854,51.535892,"34 Prince Albert Rd, London NW8 7LX, UK","NW8 7LX","Prince Albert Road","The Regent's Park",24,20120104,20170919,1,76885,1578,71074,1687,3940,3266,72945,1487,67134,1595,"E00023922","E01004730","E02000960","E09000033","","","NW8 7","NW8","NW"
330,"001203",-0.179135,51.516417,"20 Eastbourne Terrace, London W2, UK","W2  6LQ","Eastbourne Mews","Paddington",34,20120104,20170919,1,83962,1220,73849,1238,977,3398,82985,1195,72872,1209,"E00023643","E01004681","E02000975","E09000033","","","W2  6","W2","W"
331,"001211",-0.089887,51.520858,"20 Bunhill Row, London EC1Y, UK","EC1Y4YX","Bunhill Row","Moorgate",30,20120104,20170919,1,122970,822,137922,797,1275,2154,121695,808,136647,784,"E00013428","E01002704","E02000576","E09000019","","","EC1Y4","EC1Y","EC"
332,"001210",-0.194757,51.493343,"4 Nevern Pl, Kensington, London SW5 9NR, UK","SW5 9RH","Nevern Place","Earl's Court",20,20120104,20170919,1,50766,1509,50154,1476,2243,3344,48523,1424,47911,1388,"E00014260","E01002851","E02000591","E09000020","","","SW5 9","SW5","SW"
333,"002633",-0.193764,51.508605,"108 B405, Kensington, London W8, UK","W8  4DY","Palace Gardens Terrace","Notting Hill",37,20120104,20170919,1,90524,1347,80211,1399,2092,3296,88432,1301,78119,1348,"E00014142","E01002827","E02000584","E09000020","","","W8  4","W8","W"
334,"002635",-0.115851,51.505044,"153 Concert Hall Approach, Lambeth, London SE1 8XU, UK","SE1 8XU","Concert Hall Approach 1","South Bank",10,20120104,20170919,1,70623,1543,74480,1529,1226,2603,69397,1524,73254,1511,"E00015180","E01032582","E02006801","E09000022","","","SE1 8","SE1","SE"
335,"001207",-0.120718,51.511968,"33 Wellington St, London WC2E 7BN, UK","WC2E7DT","Tavistock Street","Covent Garden",33,20120104,20170919,1,133781,1222,159663,1239,1436,2631,132345,1207,158227,1227,"E00023930","E01004735","E02000977","E09000033","","","WC2E7","WC2E","WC"
336,"001212",-0.115533,51.504942,"153 Concert Hall Approach, Lambeth, London SE1 8XU, UK","SE1 8YL","Concert Hall Approach 2","South Bank",18,20120104,20170919,1,64662,1427,77986,1320,1100,2564,63562,1408,76886,1303,"E00171533","E01003016","E02006801","E09000022","","","SE1 8","SE1","SE"
337,"002589",-0.197524,51.511084,"59 Pembridge Rd, London W11 3HG, UK","W11 3ES","Pembridge Villas","Notting Hill",16,20120104,20170919,1,53808,1681,50852,1734,1834,3182,51974,1628,49018,1680,"E00175087","E01002884","E02000582","E09000020","","","W11 3","W11","W"
338,"001202",-0.119643,51.511756,"21 Wellington St, London WC2R, UK","WC2B4BZ","Wellington Street","Strand",23,20120104,20170919,1,128756,1192,138903,1179,1298,2515,127458,1178,137605,1166,"E00023930","E01004735","E02000977","E09000033","","","WC2B4","WC2B","WC"
339,"001127",-0.111781,51.533319,"1 Risinghill St, London N1 9UL, UK","N1  9UL","Risinghill Street","Angel",25,20120104,20170919,1,52623,1093,32681,1965,601,2816,52022,1073,32080,1949,"E00013391","E01002697","E02000572","E09000019","","","N1  9","N1","N"
340,"001201",-0.087587,51.514441,"1 Bartholomew Ln, London EC2N 2AX, UK","EC2N2AX","Bank of England Museum","Bank",16,20120104,20170919,1,135222,916,145202,931,976,2198,134246,907,144226,922,"E00166755","E01032739","E02000001","E09000001","","","EC2N2","EC2N","EC"
341,"001160",-0.126021,51.508103,"42 Craven St, London WC2N 5NG, UK","WC2N5RJ","Craven Street","Strand",23,20120104,20170919,1,225740,1368,236621,1519,3971,3305,221769,1334,232650,1488,"E00023936","E01004736","E02000977","E09000033","","","WC2N5","WC2N","WC"
343,"001188",-0.150181,51.536922,"9 Prince Albert Rd, London NW1 7SR, UK","NW1 7SR","London Zoo Car Park","The Regent's Park",36,20120104,20170919,1,74122,1722,68427,1771,6906,3008,67216,1589,61521,1632,"E00004241","E01000862","E02000183","E09000007","","","NW1 7","NW1","NW"
344,"001222",-0.101026,51.528246,"189 Goswell Rd, London EC1V, UK","EC1V7EB","Goswell Road (City Uni)","Finsbury",17,20120104,20170919,1,60918,904,54129,864,1054,2764,59864,871,53075,826,"E00013439","E01002707","E02000575","E09000019","","","EC1V7","EC1V","EC"
345,"001218",-0.166878,51.488023,"17 Flood St, Chelsea, London SW3, UK","SW3 5SP","Flood Street","Chelsea",33,20120104,20170919,1,108216,1284,110627,1196,2264,3498,105952,1237,108363,1148,"E00014581","E01002899","E02000594","E09000020","","","SW3 5","SW3","SW"
347,"001219",-0.113936,51.500139,"1 Lower Marsh, Lambeth, London SE1 7NT, UK","SE1 7NT","Lower Marsh","Waterloo",17,20120104,20170919,1,77812,1107,79403,1166,1494,2918,76318,1072,77909,1132,"E00015180","E01032582","E02006801","E09000022","","","SE1 7","SE1","SE"
348,"010627",-0.150481,51.51217,"7 Grosvenor Square, Mayfair, London W1K 4AG, UK","W1K 4AG","Grosvenor Square","Mayfair",17,20120104,20170919,1,71566,1417,77600,1397,1653,3255,69913,1373,75947,1356,"E00024140","E01004762","E02000970","E09000033","","","W1K 4","W1K","W"
349,"001221",-0.142783,51.51196,"Levlla House, Mayfair, London W1S, UK","W1S 2FN","St. George Street","Mayfair",18,20120104,20170919,1,62133,1312,70104,1296,669,3172,61464,1291,69435,1278,"E00175196","E01033595","E02000972","E09000033","","","W1S 2","W1S","W"
350,"001231",-0.179854,51.501715,"S Carriage Dr, London SW7 2ET, UK","SW7 2ET","Queen's Gate","Kensington Gardens",21,20120104,20170919,1,149363,2188,152454,1915,20574,2718,128789,2103,131880,1790,"E00175250","E01004688","E02000978","E09000033","","","SW7 2","SW7","SW"
351,"001226",-0.097122,51.529423,"1 Macclesfield Rd, London EC1V, UK","EC1V8AE","Macclesfield Rd","St Lukes",28,20120104,20170919,1,72429,995,57426,1077,1496,3617,70933,940,55930,1009,"E00013438","E01002702","E02000576","E09000019","","","EC1V8","EC1V","EC"
352,"001224",-0.116625,51.486965,"145-147 Vauxhall St, Lambeth, London SE11 5RG, UK","SE115RG","Vauxhall Street","Vauxhall",19,20120104,20170919,1,26610,1150,29126,1221,748,2950,25862,1098,28378,1175,"E00015676","E01003109","E02000620","E09000022","","","SE115","SE11","SE"
353,"010623",-0.134234,51.494591,"2 Elverton St, Westminster, London SW1P 2QS, UK","SW1P2PB","Greycoat Street","Westminster",17,20120104,20170919,1,36943,1088,39007,1054,1176,1941,35767,1060,37831,1027,"E00024005","E01004744","E02000979","E09000033","","","SW1P2","SW1P","SW"
354,"001097",-0.123702,51.506767,"10 Northumberland Ave, London WC2N, UK","WC2N5DE","Northumberland Avenue","Strand",37,20120104,20170919,1,104258,1803,118039,1690,3594,3470,100664,1743,114445,1634,"E00023936","E01004736","E02000977","E09000033","","","WC2N5","WC2N","WC"
355,"002694",-0.117286,51.486575,"17-19 Oval Way, London SE11 5RR, UK","SE115RQ","Oval Way","Vauxhall",21,20120104,20170919,1,19084,1154,22905,1106,306,2343,18778,1134,22599,1089,"E00015660","E01003101","E02000620","E09000022","","","SE115","SE11","SE"
356,"002685",-0.173881,51.494412,"32 Thurloe St, Kensington, London SW7 2LT, UK","SW7 2LT","South Kensington Station","South Kensington",15,20120104,20170919,1,180472,1357,185639,1163,5174,2765,175298,1315,180465,1117,"E00014079","E01002821","E02000590","E09000020","","","SW7 2","SW7","SW"
357,"002691",-0.139016,51.520994,"BT Tower, Cleveland Mews, Fitzrovia, London W1T 4BG, UK","W1T 4JZ","Howland Street","Fitzrovia",30,20120104,20170919,1,99988,984,102234,1001,947,3008,99041,964,101287,982,"E00174650","E01000851","E02000191","E09000007","","","W1T 4","W1T","W"
358,"001229",-0.124332,51.516434,"184 High Holborn, London WC2B 4DE, UK","WC1V7QX","High Holborn","Covent Garden",20,20120104,20170919,1,69635,1138,72741,1074,535,3500,69100,1119,72206,1056,"E00004560","E01000918","E02000193","E09000007","","","WC1V7","WC1V","WC"
359,"002662",-0.13544,51.497829,"Windsor House, Westminster, London SW1H, UK","SW1H0NP","Butler Place","Westminster",18,20120104,20170919,1,70935,1242,83881,1285,1235,3159,69700,1208,82646,1257,"E00023941","E01004731","E02000979","E09000033","","","SW1H0","SW1H","SW"
360,"002666",-0.138733,51.496753,"7 Howick Pl, Westminster, London SW1P 1BB, UK","SW1E6RD","Howick Place","Westminster",27,20120104,20170919,1,110108,1089,124983,1068,1144,3781,108964,1060,123839,1043,"E00024031","E01004748","E02000979","E09000033","","","SW1E6","SW1E","SW"
361,"002692",-0.113426,51.503919,"Hole in the Wall, Lambeth, London SE1, UK","SE1 8SQ","Waterloo Station 2","Waterloo",55,20120104,20170919,1,159193,1104,132889,1028,717,3920,158476,1092,132172,1012,"E00015180","E01032582","E02006801","E09000022","","","SE1 8","SE1","SE"
362,"002686",-0.133952,51.536264,"5 Royal College St, Kings Cross, London NW1 0SB, UK","NW1 0RY","Royal College Street","Camden Town",57,20120104,20170919,1,70646,1078,59455,1392,1764,3185,68882,1024,57691,1337,"E00004746","E01000959","E02000184","E09000007","","","NW1 0","NW1","NW"
363,"002665",-0.171185,51.529121,"34 St John's Wood Rd, London NW8 7HF, UK","NW8 7HG","Lord's","St. John's Wood",24,20120105,20170919,1,20334,1401,13432,1719,502,3895,19832,1338,12930,1635,"E00023902","E01004725","E02000962","E09000033","","","NW8 7","NW8","NW"
364,"003507",-0.132339,51.519656,"37 Alfred Pl, Fitzrovia, London WC1E 7DP, UK","WC1E7DU","Alfred Place","Bloomsbury",41,20120104,20170919,1,96581,964,95239,1000,802,2512,95779,951,94437,987,"E00004195","E01000850","E02000191","E09000007","","","WC1E7","WC1E","WC"
365,"002690",-0.100168,51.530344,"315 City Rd, London EC1V 1LA, UK","N1  8DH","City Road","Angel",47,20120104,20170919,1,82816,1085,64246,1059,1014,3642,81802,1053,63232,1018,"E00013961","E01002803","E02000573","E09000019","","","N1  8","N1","N"
366,"001230",-0.151126,51.510919,"45 Grosvenor Square, Mayfair, London W1K, UK","W1K 2HP","Millennium Hotel","Mayfair",27,20120104,20170919,1,48531,1487,50286,1397,1358,3875,47173,1418,48928,1328,"E00024116","E01004761","E02000977","E09000033","","","W1K 2","W1K","W"
367,"002680",-0.164207,51.517372,"47 Harrowby St, Marylebone, London W1H, UK","W1H 5EA","Harrowby Street","Marylebone",16,20120104,20170919,1,48593,1249,43524,1223,1181,3488,47412,1193,42343,1160,"E00023500","E01004658","E02000971","E09000033","","","W1H 5","W1H","W"
368,"002681",-0.15934,51.500241,"7 Harriet St, Belgravia, London SW1X 9JT, UK","SW1X9JW","Harriet Street","Knightsbridge",25,20120104,20170919,1,75361,1527,79666,1424,3048,3580,72313,1441,76618,1338,"E00014084","E01002818","E02000588","E09000020","","","SW1X9","SW1X","SW"
370,"002670",-0.174593,51.520205,"Winicotte House, 1 Princess Louise Cl, London W2 1LH, UK","W2  1NB","Paddington Green","Paddington",20,20120104,20170919,1,22237,1341,18258,2193,681,3622,21556,1269,17577,2138,"E00023762","E01004702","E02000968","E09000033","","","W2  1","W2","W"
371,"002639",-0.10988,51.49775,"15 King Edward Walk, London SE1 7PR, UK","SE1 7HT","King Edward Walk","Waterloo",22,20120104,20170919,1,24046,1028,23148,1141,395,3228,23651,992,22753,1104,"E00015185","E01003014","E02006801","E09000022","","","SE1 7","SE1","SE"
372,"002649",-0.117863,51.515208,"Sardinia St, London WC2A, UK","WC2A3NA","Sardinia Street","Holborn",24,20120104,20170919,1,77755,1067,81965,1025,872,2186,76883,1055,81093,1013,"E00023930","E01004735","E02000977","E09000033","","","WC2A3","WC2A","WC"
373,"003499",-0.176415,51.499806,"39 Prince Consort Rd, Kensington, London SW7, UK","SW7 2BP","Prince Consort Road","Knightsbridge",18,20120104,20170919,1,64261,1111,69753,972,846,2553,63415,1092,68907,952,"E00175208","E01004688","E02000978","E09000033","","","SW7 2","SW7","SW"
374,"002696",-0.113864,51.504027,"Waterloo Station, York Rd, Lambeth, London SE1 7ND, UK","SE1 8FS","Waterloo Station 1","Waterloo",36,20120104,20170919,1,289317,1025,337419,1009,1642,3806,287675,1009,335777,995,"E00015180","E01032582","E02006801","E09000022","","","SE1 8","SE1","SE"
375,"010632",-0.194392,51.501945,"26 Hornton St, Kensington, London W8 4NR, UK","W8  9SY","Kensington Town Hall","Kensington",18,20120104,20170919,1,32235,1322,30786,1248,1156,3181,31079,1252,29630,1173,"E00014135","E01002825","E02000584","E09000020","","","W8  9","W8","W"
376,"002683",-0.125674,51.491884,"12 Millbank, Westminster, London SW1P, UK","SW1P4QP","Millbank Tower","Pimlico",24,20120104,20170919,1,82389,1358,81226,1234,1205,2699,81184,1338,80021,1212,"E00024024","E01004745","E02000980","E09000033","","","SW1P4","SW1P","SW"
377,"002648",-0.113656,51.505354,"London City College, 51-55 Waterloo Rd, Lambeth, London SE1 8TX, UK","SE1 8TX","Waterloo Bridge","South Bank",15,20120104,20170919,1,59431,1304,64327,1171,604,2846,58827,1288,63723,1155,"E00171533","E01003016","E02006801","E09000022","","","SE1 8","SE1","SE"
378,"002677",-0.179077,51.495592,"64 Queen's Gate, Kensington, London SW7, UK","SW7 5JS","Natural History Museum","South Kensington",42,20120104,20170919,1,87135,1405,86969,1266,2297,3728,84838,1342,84672,1199,"E00014512","E01002892","E02000586","E09000020","","","SW7 5","SW7","SW"
379,"002682",-0.200838,51.514311,"222 Westbourne Grove, London W11, UK","W11 2SE","Turquoise Island","Notting Hill",21,20120104,20170919,1,96237,1651,94787,1493,2972,4088,93265,1573,91815,1409,"E00014489","E01002886","E02000582","E09000020","","","W11 2","W11","W"
380,"003506",-0.150666,51.506864,"2 S Audley St, Mayfair, London W1K 1HF, UK","W1K 1LN","Stanhope Gate","Mayfair",21,20120104,20170919,1,47162,1324,48414,1216,1137,3544,46025,1269,47277,1160,"E00024118","E01004762","E02000970","E09000033","","","W1K 1","W1K","W"
381,"002669",-0.135777,51.51953,"44-46 Charlotte St, Fitzrovia, London W1T, UK","W1T 2NR","Charlotte Street","Fitzrovia",14,20120104,20170919,1,80209,1021,82954,1031,951,2425,79258,1004,82003,1015,"E00004198","E01000851","E02000191","E09000007","","","W1T 2","W1T","W"
382,"002678",-0.147449,51.509351,"6 Farm St, Mayfair, London W1J, UK","W1J 5ND","Farm Street","Mayfair",15,20120104,20170919,1,34938,1206,38075,1213,442,3082,34496,1182,37633,1191,"E00024109","E01004761","E02000977","E09000033","","","W1J 5","W1J","W"
383,"002660",-0.131213,51.513103,"25 Old Compton St, Soho, London W1D 5JN, UK","W1D 5JW","Frith Street","Soho",18,20120104,20170919,1,96342,1417,106567,1348,1158,2931,95184,1398,105409,1331,"E00024133","E01004763","E02000972","E09000033","","","W1D 5","W1D","W"
384,"003505",-0.192404,51.496481,"33 Marloes Rd, Kensington, London W8 6LG, UK","W8  6LG","Marloes Road","Kensington",15,20120104,20170919,1,30956,1255,28936,1227,976,3372,29980,1186,27960,1153,"E00014047","E01002813","E02000587","E09000020","","","W8  6","W8","W"
386,"003504",-0.13011,51.513527,"12 Moor St, Soho, London W1D 5NG, UK","W1D 5NG","Moor Street","Soho",16,20120104,20170919,1,156657,1260,168997,1306,1594,2738,155063,1244,167403,1292,"E00024133","E01004763","E02000972","E09000033","","","W1D 5","W1D","W"
387,"002703",-0.121394,51.493699,"4 Albert Embankment, Lambeth, London SE1 7SR, UK","SE1 7SL","Fire Brigade Pier","Vauxhall",30,20120104,20170919,1,98091,1296,82904,1194,1978,3399,96113,1253,80926,1140,"E00015683","E01003112","E02000619","E09000022","","","SE1 7","SE1","SE"
388,"001228",-0.121723,51.510701,"1-2 Southampton St, London WC2E, UK","WC2R0LS","Southampton Street","Strand",14,20120104,20170919,1,118769,1333,129976,1376,1543,2679,117226,1315,128433,1360,"E00023930","E01004735","E02000977","E09000033","","","WC2R0","WC2R","WC"
389,"010621",-0.155757,51.51013,"23 Upper Grosvenor St, Mayfair, London W1K 7PF, UK","W1K 7PE","Upper Grosvenor Street","Mayfair",18,20120104,20170919,1,26693,1903,23992,1831,1106,4095,25587,1809,22886,1722,"E00024117","E01004762","E02000970","E09000033","","","W1K 7","W1K","W"
390,"001223",-0.068856,51.521776,"37 Buxton St, London E1 5EH, UK","E1  5EH","Buxton Street 1","Shoreditch",41,20120104,20170919,1,41947,1201,36146,1080,1048,2751,40899,1162,35098,1030,"E00167176","E01004317","E02000872","E09000030","","","E1  5","E1","E"
391,"002688",-0.142345,51.510662,"12 Clifford St, Mayfair, London W1S, UK","W1S 4JY","Clifford Street","Mayfair",27,20120104,20170417,0,49525,1210,60179,1234,432,2598,49093,1198,59747,1224,"E00024113","E01004761","E02000977","E09000033","","","W1S 4","W1S","W"
392,"001220",-0.179702,51.499428,"21 Queen's Gate, Kensington, London SW7 5JE, UK","SW7 2BW","Imperial College","Knightsbridge",21,20120104,20170919,1,109379,1075,113601,907,2105,2643,107274,1044,111496,874,"E00175250","E01004688","E02000978","E09000033","","","SW7 2","SW7","SW"
393,"002699",-0.103604,51.517334,"10 Snow Hill, London EC1A 2AL, UK","EC1A2AL","Snow Hill","Farringdon",15,20120104,20170919,1,95583,802,96071,761,462,1969,95121,796,95609,755,"E00000027","E01032740","E02000001","E09000001","","","EC1A2","EC1A","EC"
394,"002698",-0.176268,51.524826,"1D Aberdeen Pl, Marylebone, London NW8 8JN, UK","NW8 8JN","Aberdeen Place","St. John's Wood",18,20120104,20170919,1,41875,1396,34958,1746,965,3044,40910,1357,33993,1709,"E00175220","E01033598","E02000968","E09000033","","","NW8 8","NW8","NW"
395,"002695",-0.159919,51.492462,"49 Cadogan Gardens, Chelsea, London SW3 2TH, UK","SW3 2TH","Cadogan Gardens","Chelsea",15,20120104,20170919,1,87648,1223,91724,1217,1645,3204,86003,1185,90079,1181,"E00014347","E01002859","E02000588","E09000020","","","SW3 2","SW3","SW"
396,"002693",-0.163609,51.51809,"19 Shouldham St, Marylebone, London W1H 5FL, UK","W1H 5FE","Shouldham Street","Marylebone",16,20120104,20170919,1,63908,1001,60855,1028,1042,2926,62866,969,59813,995,"E00023498","E01004663","E02000971","E09000033","","","W1H 5","W1H","W"
